0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:25:16 -0400] "GET /bkg16_Music/ArtistListWS?artistName=jlennon&searchType=equals HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:25:16 -0400] "GET /bkg16_Music/ArtistListWS?artistName=johlennon&searchType=equals HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:25:16 -0400] "GET /bkg16_Music/ArtistListWS?artistName=jolennon&searchType=equals HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:25:17 -0400] "GET /bkg16_Music/ArtistListWS?artistName=lennon&searchType=equals HTTP/1.1" 200 1641
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:25:26 -0400] "GET /bkg16_Music/ArtistListWS?artistName=lennon&searchType=equals HTTP/1.1" 200 1641
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:25:27 -0400] "GET /bkg16_Music/ArtistListWS?artistName=lennon&searchType=equals HTTP/1.1" 200 1641
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:26:07 -0400] "GET /bkg16_Music/ArtistListWS?artistName=&searchType=equals HTTP/1.1" 200 55164
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:26:18 -0400] "GET /bkg16_Music/ArtistListWS?artistName=bea&searchType=contains HTTP/1.1" 200 4628
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:26:21 -0400] "GET /bkg16_Music/ArtistListWS?artistName=bea&searchType=contains HTTP/1.1" 200 4628
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:50:25 -0400] "GET /bkg16_Music/genre.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:50:31 -0400] "GET /bkg16_Music/GenreListWS?genreName=jaz&searchType=equals HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:50:31 -0400] "GET /bkg16_Music/GenreListWS?genreName=jazz&searchType=equals HTTP/1.1" 200 73
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:53:31 -0400] "GET /bkg16_Music/album.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:54:12 -0400] "GET /bkg16_Music/AlbumListWS?albumTitle=abb&searchType=equals HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:54:13 -0400] "GET /bkg16_Music/AlbumListWS?albumTitle=abbey&searchType=equals HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:54:13 -0400] "GET /bkg16_Music/AlbumListWS?albumTitle=abbey%20r&searchType=equals HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:54:13 -0400] "GET /bkg16_Music/AlbumListWS?albumTitle=abbey%20ro&searchType=equals HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:54:13 -0400] "GET /bkg16_Music/AlbumListWS?albumTitle=abbey%20&searchType=equals HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:54:13 -0400] "GET /bkg16_Music/AlbumListWS?albumTitle=abbey%20&searchType=equals HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:54:13 -0400] "GET /bkg16_Music/AlbumListWS?albumTitle=abbey%20road&searchType=equals HTTP/1.1" 200 1005
